810,"Berlin",52.51350,13.39086
2483,"Heidelberg",49.40974,8.70591
2547,"Bonn",50.70246,7.13659
693,"Merseburg",51.35816,12.00100
469,"Mühlhausen/Thüringen",51.20769,10.45272
467,"Erfurt",50.96818,11.03117
2258,"Stuttgart",48.79770,9.22512
2125,"Stuttgart",48.77851,9.18622
678,"Neuruppin",52.90467,12.79771
2348,"Freiberg/Neckar",48.93634,9.20410
294,"Halle/Saale",51.47489,11.98689
2445,"Karlsruhe",49.01126,8.39495
2042,"München",48.16200,11.54543
342,"Wilhelmshaven",53.51503,8.14632
2511,"Karlsruhe",49.00930,8.39398
2140,"Friedrichshafen",47.65752,9.47642
688,"Magdeburg",52.12523,11.63002
414,"Einbeck",51.81851,9.87239
2343,"Donaueschingen",47.95679,8.50466
2253,"Tübingen",48.52043,9.05266
2274,"Stuttgart",48.76898,9.16247
442,"Melle",52.20362,8.33671
635,"Berlin",52.42807,13.20232
523,"Ronneburg",50.86403,12.18071
2420,"Schwäbisch Gmünd",48.80075,9.81199
2558,"Schiffweiler",49.34963,7.11239
2122,"Villingen-Schwenningen",48.06081,8.53476
2321,"Neuenstein/Hohenlohe",49.20728,9.57475
2299,"Görlitz",51.15581,14.99203
2279,"Heidelberg",49.38993,8.70507
498,"Eisenach",50.97586,10.31462
160,"Emden",53.36827,7.18335
532,"Steinbach-Hallenberg",50.70163,10.56795
2442,"Ochsenhausen",48.06459,9.94870
2045,"Mittweida",50.98655,12.96949
390,"Bremen",53.16838,8.65033
2531,"Rottweil",48.16793,8.62575
2211,"Stuttgart",48.71238,9.21492
2020,"Chemnitz",50.83913,12.92918
237,"Wittenberg Lutherstadt",51.86481,12.65024
521,"Pößneck",50.69348,11.59406
55,"Göttingen",51.56136,9.96733
168,"Borstel Kreis Segeberg",53.82057,10.19622
553,"Weyhe",52.98077,8.85862
402,"Vechelde",52.25861,10.36847
2553,"Moskau",55.73907,37.65621
791,"Hildesheim",52.14997,9.94745
682,"Zeitz",51.08330,12.16670
2067,"Tübingen",48.51945,9.05265
2164,"Tübingen",48.52914,9.06243
2416,"Leipzig",51.35399,12.37400
348,"Neubrandenburg",53.54488,13.29424
2493,"Frankfurt/Main",50.10577,8.67920
2105,"Villingen-Schwenningen",48.06487,8.51397
2473,"Dresden",51.11313,13.75209
2454,"Lorsch",49.65339,8.56616
183,"Hamburg",53.49812,10.00290
2036,"Stuttgart",48.73012,9.14232
2139,"Rothenburg/Oberlausitz",51.36517,14.96443
1021,"Wittenberg Lutherstadt",51.86481,12.65024
448,"Wiesmoor",53.41331,7.73363
98,"Weimar",50.97846,11.33145
789,"Bad Berka",50.88989,11.26768
2480,"Freiburg/Breisgau",47.99814,7.84774
2156,"Dresden",51.02955,13.72440
2059,"Konstanz",47.66723,9.17269
2437,"Freiburg/Breisgau",47.98740,7.89450
340,"Schwerin",53.62649,11.41402
885,"Güstrow",53.79264,12.17166
2466,"Pforzheim",48.89555,8.71802
2185,"Dresden",51.02637,13.71950
2017,"Konstanz",47.67819,9.15692
2498,"Berlin",52.51513,13.39907
2478,"Stuttgart",48.77148,9.17417
2395,"Berlin",52.50788,13.34438
666,"Hannover",52.36727,9.73025
2375,"Saarbrücken",49.22342,7.03296
70,"Hannover",52.38163,9.72001
2400,"Leipzig",51.33285,12.36645
2157,"Stuttgart",48.77734,9.18543
2436,"Breisach",48.03401,7.57909
2093,"Mannheim",49.48829,8.47186
2073,"Chemnitz",50.83103,12.92316
2301,"Freiburg/Breisgau",47.99859,7.84583
2102,"Chemnitz",50.82420,12.90021
2119,"Ulm",48.40847,9.99762
2016,"Stuttgart",48.74559,9.10321
181,"Berlin",52.50861,13.36666
2467,"Stuttgart",48.77903,9.18662
244,"Berlin",52.46135,13.29323
162,"Bremerhaven",53.54035,8.57711
66,"Halle/Saale",51.49061,11.95731
176,"Aurich",53.46749,7.48149
408,"Zahna-Elster",51.90877,12.79000
663,"Berlin",52.49092,13.27681
2417,"Dresden",51.02714,13.73645
186,"Neubrandenburg",53.55550,13.24788
147,"Flensburg",54.77586,9.45518
2066,"Mannheim",49.47678,8.49655
2169,"Freiburg/Breisgau",47.98784,7.85951
585,"Scharnebeck",53.28924,10.49907
2459,"Weil/Rhein",47.60177,7.61884
2037,"Weingarten/Württemberg",47.80782,9.64520
517,"Neustadt/Orla",50.73820,11.74737
519,"Nordhausen",51.50237,10.79357
2182,"Lörrach",47.60997,7.65990
2134,"Glauchau",50.82248,12.55705
74,"Hannover",52.38461,9.80410
2191,"Weingarten/Württemberg",47.80861,9.64677
2171,"Stuttgart",48.77608,9.17572
2392,"Wolfegg",47.82269,9.79139
400,"Magdeburg",52.13697,11.63847
171,"Halle/Saale",51.48890,11.97050
2098,"Freiburg/Breisgau",47.98926,7.87249
2144,"Rottenburg/Neckar",48.45800,8.94378
150,"Jena",50.91837,11.57004
2283,"Sankt Wendel",49.46759,7.16883
2047,"Lörrach",47.60905,7.65805
2424,"Chemnitz",50.56943,13.16158
1033,"Lüneburg",53.24709,10.41578
206,"Möckern",52.21204,11.98583
429,"Bad Tennstedt",51.15511,10.83963
427,"Greiz",50.65584,12.20060
617,"Hannover",52.32079,9.81908
619,"Osnabrück",52.28619,8.03244
2208,"Pforzheim",48.89552,8.69978
2290,"Ludwigshafen/Rhein",49.48102,8.44852
2270,"Tübingen",48.51039,9.06527
563,"Schaffhausen",47.69545,8.63705
2446,"Ludwigsburg",48.88359,9.19610
675,"Stade",53.60214,9.47757
2203,"Konstanz",47.65843,9.17542
2288,"Laupheim",48.23032,9.88768
664,"Breklum",54.60654,8.98487
24,"Kiel",54.34713,10.11106
2126,"Gundelsheim/Württemberg",49.28684,9.15603
201,"Kiel",54.32735,10.17078
2447,"Gernsbach",48.77169,8.33852
120,"Oldenburg",53.14753,8.17993
572,"Cuxhaven",53.86570,8.67792
566,"Stade",53.60840,9.46880
165,"Braunschweig",52.25773,10.50287
359,"Bremen",53.07257,8.81035
215,"Magdeburg",52.13846,11.65258
2508,"Berlin",52.51235,13.39527
2127,"Freiburg/Breisgau",47.99484,7.85478
2024,"Heidelberg",49.42036,8.67295
287,"Hamburg",53.58284,10.02815
2503,"Ludwigsburg",48.89432,9.19113
561,"Neuhaus am Rennweg",50.50903,11.13813
2149,"Lörrach",47.61720,7.67725
2046,"Nürnberg",49.44874,11.07550
184,"Hamburg",53.55934,9.98385
1018,"Bremerhaven",53.55857,8.59296
495,"Wilhelmshaven",53.52223,8.11972
20,"Braunschweig",52.27371,10.52915
2429,"Buchen",49.52129,9.32667
241,"Berlin",52.50994,13.37072
203,"Hamburg",53.57960,10.02824
582,"Lutherstadt Wittenberg",51.86625,12.64128
2541,"Pegau",51.16722,12.25302
653,"Kronshagen",54.33946,10.09875
2376,"Stuttgart",48.77881,9.17712
2396,"Zweibrücken",49.24941,7.36652
2110,"Dresden",51.06266,13.94938
411,"Meiningen",50.56784,10.41321
152,"Schmalkalden",50.71742,10.46513
65,"Halle/Saale",51.48941,11.96967
2228,"Heidelberg",49.37797,8.67840
2062,"Hamburg",53.56278,9.99477
2404,"Dossenheim",49.44976,8.64026
2155,"Stuttgart",48.77635,9.16163
2465,"Hechingen",48.34907,8.96369
2089,"Dresden",51.05292,13.75850
2368,"Mannheim",49.48244,8.47499
554,"Droyßig",51.04248,12.02950
2450,"Weilheim/Teck",48.61529,9.53851
416,"Salzwedel",52.85108,11.15795
2223,"Heidelberg",49.40671,8.68963
445,"Bremervörde",53.48600,9.14709
632,"Kiel",54.32225,10.13265
2318,"Konstanz",47.65969,9.17517
2432,"Buchenbach",47.96567,7.99913
2415,"Bautzen",51.17543,14.42891
291,"Jork",53.49637,9.72131
2484,"Frankfurt/Main",50.09265,8.65036
345,"Lutherstadt Wittenberg",51.86609,12.63767
2009,"Mannheim",49.48309,8.46362
2012,"Heidelberg",49.40950,8.69350
2106,"Stuttgart",48.78570,9.17414
2035,"Speyer",49.31669,8.41622
2130,"Rastatt",48.85999,8.20404
651,"Halberstadt",51.89567,11.04739
122,"Oldenburg",53.14270,8.20020
62,"Rostock",54.08689,12.13402
535,"Nordhorn",52.43254,7.06783
2241,"Stuttgart",48.74021,9.09607
2333,"Chemnitz",50.81360,12.92599
570,"Zeulenroda-Triebes",50.64902,11.97909
136,"Wismar",53.89081,11.44485
413,"Zeitz",51.05095,12.13466
524,"Adendorf",53.28148,10.43971
31,"Jena",50.93054,11.58775
2152,"Bad Mergentheim",49.44426,9.79030
2489,"Frankfurt/Main",50.10951,8.67814
2065,"Stuttgart",48.74130,9.10197
2351,"Karlsruhe",49.00666,8.39432
588,"Aurich",53.46840,7.48003
2004,"Freiburg/Breisgau",48.00442,7.83472
2107,"Freiburg/Breisgau",47.99754,7.80387
2397,"Salenstein",47.66865,9.05883
2377,"Stuttgart",48.76670,9.18330
131,"Vechta",52.72069,8.29589
405,"Halle/Saale",51.48214,11.96658
2523,"Reutlingen",48.49638,9.21400
2050,"Zittau",50.89027,14.80439
578,"Peine",52.32063,10.22630
2435,"Bruchsal",49.12848,8.59058
293,"Hannover",52.32046,9.81905
2338,"Dresden",51.05245,13.73962
2409,"Leipzig",51.34173,12.39117
2412,"Zwickau",50.72206,12.43242
2015,"Stuttgart",48.74545,9.10495
2084,"Karlsruhe",48.99753,8.37926
2187,"Heidelberg",49.41194,8.71295
2032,"Ulm",48.39678,9.99263
